CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
1.81,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.4,0.0,0.01,0.0,83.33,0.0,24.0,0.0,1.0,0.0,0.0,0.58,0.36,2.6,2.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,822.0,744.0,0.0,3.0,1.0,5.0,742.4,1.0,437.0,0.15,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.89,0.0,0.6,0.0,0.2,0.1,0.0,0.0,2.79,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,655.0,363.0,0.0,2.0,2.0,4.6,362.0,2.0,435.0,0.14,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,662.0,384.0,0.0,2.0,2.0,4.6,383.0,2.0,435.0,0.12,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.5,0.3,0.1,0.0,0.0,0.0,2.4,0.0,0.0,11.2,0.0,0.74,0.0,8.2,0.0,67.5,0.0,1.59,0.4,0.0,0.09,0.07,1.2,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,756.0,667.0,384.0,0.0,3.0,1.0,4.8,381.6,1.0,437.0,0.11,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.5,0.1,0.1,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.01,0.0,77.78,0.0,18.0,0.0,1.0,0.08,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,7.0,656.0,372.0,0.0,3.0,0.0,5.0,371.8,0.0,432.0,0.17,0.09,5.2388648974499574e-14,default,code_service-code_app-code_scenario
1.91,0.0,0.4,0.1,0.1,0.0,0.0,0.0,2.41,0.0,0.0,8.2,0.0,0.47,0.0,6.82,0.0,58.83,0.0,1.63,0.32,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,482.0,764.0,597.0,0.0,2.0,2.0,4.4,594.4,1.0,438.0,0.16,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,834.0,770.0,0.0,3.0,1.0,4.4,765.2,2.0,436.0,0.14,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,2.6,0.0,0.0,7.8,0.0,0.41,0.0,33.9,0.0,53.95,0.0,1.41,0.24,0.0,0.55,19.94,8.0,8.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,421.0,695.0,445.0,0.0,3.0,1.0,4.6,444.4,1.0,435.0,0.13,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.3,0.1,0.2,0.0,0.0,0.0,2.3,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.0,0.0,0.06,0.05,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,667.0,387.0,0.0,2.0,0.0,4.8,390.6,1.0,433.0,0.12,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.99,0.8,1.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,657.0,360.0,0.0,3.0,1.0,5.0,360.2,1.0,435.0,0.11,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,660.0,374.0,0.0,2.0,2.0,4.6,373.0,2.0,435.0,0.1,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.24,0.0,0.08,0.08,1.2,1.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,756.0,593.0,0.0,3.0,1.0,4.4,591.6,1.0,436.0,0.09,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.1,0.1,0.0,0.0,0.0,2.6,0.0,0.0,13.8,0.0,0.88,0.0,4.17,0.0,65.1,0.0,1.61,0.4,0.0,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,898.0,822.0,724.0,0.0,3.0,1.0,4.6,720.6,1.0,438.0,0.09,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.7,0.0,0.1,0.1,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,651.0,360.0,0.0,3.0,0.0,4.8,360.6,1.0,433.0,0.08,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.1,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,656.0,368.0,0.0,2.0,1.0,4.6,366.8,1.0,435.0,0.07,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,2.8,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,660.0,383.0,0.0,3.0,0.0,4.8,387.2,1.0,433.0,0.07,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,650.0,344.0,0.0,2.0,2.0,4.4,343.2,2.0,435.0,0.06,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,750.0,586.0,0.0,3.0,4.0,4.4,585.8,1.0,436.0,0.06,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.7,0.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,9.8,0.0,0.78,0.0,5.77,0.0,81.71,0.0,1.63,0.32,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,801.0,829.0,735.0,0.0,3.0,2.0,4.6,734.8,3.0,435.0,0.05,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.6,0.0,0.01,0.0,78.57,0.0,18.67,0.0,0.67,0.08,0.0,0.07,0.19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,11.0,656.0,358.0,0.0,2.0,1.0,4.6,355.4,1.0,438.0,0.05,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.99,0.0,0.6,0.1,0.1,0.0,0.0,0.0,2.69,0.0,0.0,0.4,0.0,0.01,0.0,77.78,0.0,18.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,7.0,658.0,371.0,0.0,2.0,2.0,4.6,368.6,2.0,436.0,0.04,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.91,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.09,0.09,1.2,1.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,652.0,354.0,0.0,2.0,2.0,4.4,351.2,2.0,436.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.2,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,651.0,353.0,0.0,3.0,1.0,4.4,351.6,5.0,436.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.5,0.08,0.0,0.07,0.06,1.0,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,758.0,602.0,0.0,3.0,1.0,5.0,597.8,1.0,437.0,0.03,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.1,0.2,0.0,0.0,0.0,2.6,0.0,0.0,8.8,0.0,0.73,0.0,8.33,0.0,84.82,0.0,1.59,0.24,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,746.0,818.0,723.0,0.0,3.0,1.0,4.4,721.6,1.0,435.0,0.03,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.4,0.0,0.0,0.1,0.0,0.0,2.4,0.0,0.0,2.4,0.0,0.01,0.0,25.0,0.0,6.0,0.0,1.0,0.08,0.0,0.03,0.03,0.4,0.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,14.0,654.0,360.0,0.0,2.0,1.0,4.8,361.2,1.0,435.0,0.03,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.4,0.1,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,662.0,379.0,0.0,2.0,1.0,4.4,376.0,1.0,435.0,0.02,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,661.0,377.0,0.0,2.0,1.0,4.4,374.6,2.0,435.0,0.02,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.5,0.1,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,649.0,354.0,0.0,2.0,1.0,4.4,354.0,1.0,435.0,0.1,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.08,0.08,1.2,1.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,755.0,591.0,0.0,2.0,0.0,4.8,594.0,2.0,433.0,0.09,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.6,0.0,0.0,0.0,50.0,0.0,8.0,0.0,1.0,0.16,0.0,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,806.0,717.0,0.0,3.0,0.0,4.6,719.8,1.0,433.0,0.08,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.4,0.1,0.1,0.0,0.0,0.0,2.4,0.0,0.0,9.4,0.0,0.85,0.0,18.97,0.0,92.34,0.0,1.57,0.32,0.0,0.06,0.18,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,868.0,660.0,367.0,0.0,3.0,0.0,5.0,365.8,0.0,432.0,0.08,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,3.0,0.0,0.02,0.0,16.67,0.0,5.33,0.0,0.93,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,16.0,652.0,357.0,0.0,3.0,1.0,4.6,356.8,2.0,435.0,0.07,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.4,0.1,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.08,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,648.0,346.0,0.0,2.0,1.0,4.4,343.2,2.0,436.0,0.07,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.6,0.0,0.7,0.0,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,657.0,371.0,0.0,3.0,1.0,4.4,369.0,1.0,435.0,0.2,0.09,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.7,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,764.0,605.0,0.0,3.0,0.0,4.8,607.2,1.0,433.0,0.19,0.09,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.99,0.0,0.6,0.0,0.1,0.2,0.0,0.0,2.89,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,805.0,700.0,0.0,3.0,1.0,4.4,697.8,1.0,435.0,0.17,0.09,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.91,0.0,0.3,0.0,0.1,0.0,0.0,0.0,2.31,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,658.0,380.0,0.0,2.0,2.0,4.6,378.0,1.0,435.0,0.16,0.09,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.1,0.0,0.0,0.0,0.0,2.4,0.0,0.0,9.2,0.0,0.83,0.0,8.0,0.0,92.35,0.0,1.74,0.24,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,850.0,659.0,365.0,0.0,3.0,0.0,4.8,369.8,3.0,434.0,0.14,0.09,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.2,0.0,0.0,0.0,2.7,0.0,0.0,0.8,0.0,0.01,0.0,50.0,0.0,9.0,0.0,2.0,0.16,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,7.0,659.0,376.0,0.0,3.0,0.0,4.8,379.0,1.0,433.0,0.13,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,648.0,353.0,0.0,3.0,2.0,4.6,352.2,3.0,435.0,0.12,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.81,0.0,0.4,0.0,0.1,0.0,0.0,0.0,2.31,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,758.0,602.0,0.0,3.0,1.0,4.4,599.8,1.0,436.0,0.11,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.6,0.0,0.0,0.0,50.0,0.0,8.0,0.0,1.0,0.16,0.0,0.07,0.19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,800.0,690.0,0.0,3.0,1.0,5.0,690.2,1.0,437.0,0.1,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.01,0.0,83.33,0.0,24.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,660.0,374.0,0.0,3.0,1.0,4.8,374.4,1.0,435.0,0.09,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.3,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,657.0,360.0,0.0,2.0,2.0,4.4,360.6,2.0,435.0,0.09,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,10.0,0.0,0.9,0.0,5.66,0.0,92.56,0.0,1.66,0.32,0.0,0.09,0.08,1.4,1.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,926.0,661.0,356.0,0.0,3.0,1.0,4.6,355.6,1.0,435.0,0.08,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.2,0.0,0.0,0.0,2.7,0.0,0.0,2.0,0.0,0.01,0.0,23.08,0.0,6.0,0.0,2.1,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,12.0,650.0,352.0,0.0,3.0,1.0,4.4,350.8,2.0,435.0,0.07,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.81,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,7.4,0.0,0.52,0.0,13.95,0.0,72.0,0.0,1.49,0.16,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,533.0,761.0,608.0,0.0,2.0,0.0,4.8,612.4,1.0,433.0,0.07,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.2,0.2,0.0,0.0,2.9,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.08,0.0,0.06,0.05,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,798.0,693.0,0.0,3.0,0.0,4.8,695.4,2.0,433.0,0.06,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.7,0.1,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,650.0,353.0,0.0,3.0,1.0,4.4,351.4,1.0,436.0,0.06,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.01,0.0,0.4,0.0,0.2,0.0,0.0,0.0,2.61,0.0,0.0,0.4,0.0,0.01,0.0,71.43,0.0,14.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,658.0,373.0,0.0,3.0,4.0,5.19,371.86,5.0,437.0,0.05,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.8,0.1,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.6,0.0,0.01,0.0,62.5,0.0,10.67,0.0,3.0,0.16,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,661.0,383.0,0.0,3.0,0.0,6.2,386.2,1.0,435.0,0.05,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.01,0.0,77.78,0.0,18.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,7.0,654.0,362.0,0.0,3.0,1.0,4.8,354.8,1.0,439.0,0.04,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,2.7,0.0,0.0,0.6,0.0,0.0,0.0,50.0,0.0,8.0,0.0,1.0,0.08,0.0,0.07,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,764.0,607.0,0.0,3.0,1.0,4.4,604.6,3.0,439.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.01,0.0,83.33,0.0,24.0,0.0,1.0,0.08,0.0,0.04,0.16,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,816.0,738.0,0.0,3.0,0.0,4.4,737.8,1.0,436.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.4,0.2,0.2,0.0,0.0,0.0,2.7,0.0,0.0,17.0,0.0,1.23,0.0,3.41,0.0,74.02,0.0,1.44,0.32,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,1258.0,665.0,362.0,0.0,2.0,1.0,4.4,360.0,4.0,438.0,0.03,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
